RatingID,UserID,MovieID,Rating,Timestamp,Title,Year,Genres,Language,Country,TotalViews
8017,SF_62,1347,4.3,2023-12-25 04:32:50,"Nightmare on Elm Street, A",1984,Horror,Italian,Canada,15057
8018,SF_280,3843,3.4,2024-02-12 04:32:50,Sleepaway Camp,1983,Horror,French,Uk,95117
8019,SF_3344,1675,2.9,2024-02-19 04:32:50,Incognito,1997,Crime| Thriller,Italian,Uk,63642
8020,SF_4314,150,3.1,2024-12-04 04:32:50,Apollo 13,1995,Drama,Italian,Usa,33376
8021,SF_2759,2190,2.5,2024-12-01 04:32:50,Why Do Fools Fall In Love?,1998,Drama,Spanish,India,43463
8022,SF_1414,208,4.2,2024-11-21 04:32:50,Waterworld,1995,Action| Adventure,German,Italy,89561
8023,SF_968,1805,4.9,2024-04-21 04:32:50,Wild Things,1998,Crime| Drama,English,France,6500
8024,SF_2157,1483,3.7,2024-12-03 04:32:50,Crash,1996,Drama,Italian,Uk,98781
8025,SF_4526,1343,4.9,2024-09-22 04:32:50,Cape Fear,1991,Thriller,English,Uk,1915
8026,SF_968,2188,3.8,2024-05-17 04:32:50,54,1998,Drama,Italian,Uk,7807
8028,SF_4607,721,3.4,2024-04-04 04:32:50,Halfmoon (Paul Bowles - Halbmond),1995,Drama,German,Italy,56601
8030,SF_1469,2961,2.0,2024-05-07 04:32:50,"Story of Us, The",1999,Comedy| Drama,German,Italy,50695
8031,SF_1808,2700,1.5,2024-08-21 04:32:50,"South Park: Bigger, Longer and Uncut",1999,Animation| Comedy,English,Usa,25163
8032,SF_1194,2978,2.5,2024-02-29 04:32:50,Three to Tango,1999,Comedy| Romance,Italian,Italy,1192
8033,SF_5041,569,3.3,2023-12-21 04:32:50,Little Big League,1994,Children's| Comedy,Italian,Italy,59315
8034,SF_910,1290,1.3,2024-11-24 04:32:50,Some Kind of Wonderful,1987,Drama,Spanish,Usa,51229
8035,SF_2021,1003,2.7,2024-04-13 04:32:50,Extreme Measures,1996,Drama,French,India,70451
8037,SF_504,3078,1.2,2024-05-21 04:32:50,Liberty Heights,1999,Drama,French,India,40472
8038,SF_500,2540,3.7,2024-11-25 04:32:50,"Corruptor, The",1999,Action| Crime| Drama,Spanish,France,79168
8039,SF_1516,1689,3.9,2024-04-21 04:32:50,"Man Who Knew Too Little, The",1997,Comedy| Mystery,Spanish,France,54070
8040,SF_5052,1757,4.7,2024-11-24 04:32:50,Duoluo tianshi,1995,Drama,Spanish,Uk,47264
8041,SF_216,577,2.9,2024-09-11 04:32:50,Andre,1994,Adventure| Children's,Spanish,Uk,25900
8043,SF_5512,3125,4.5,2024-04-15 04:32:50,"End of the Affair, The",1999,Drama,Spanish,Canada,63739
8044,SF_1184,822,1.0,2024-07-08 04:32:50,Hedd Wyn,1992,Drama,German,Usa,93366
8045,SF_5300,3882,3.5,2023-12-18 04:32:50,Bring It On,2000,Comedy,Spanish,Usa,38280
8046,SF_1371,2919,2.1,2024-07-20 04:32:50,Year of Living Dangerously,1982,Drama,French,India,32217
8048,SF_3062,1317,1.4,2024-05-24 04:32:50,I'm Not Rappaport,1996,Comedy,Spanish,Uk,82739
8049,SF_5985,3564,4.9,2024-03-03 04:32:50,"Flintstones in Viva Rock Vegas, The",2000,Children's| Comedy,French,Usa,81713
8050,SF_5203,1114,3.8,2024-07-21 04:32:50,"Funeral, The",1996,Drama,German,Usa,7338
8053,SF_367,1568,3.3,2024-03-24 04:32:50,MURDER and murder,1996,Crime| Drama,Italian,Canada,30895
8055,SF_2725,3824,1.5,2024-11-20 04:32:50,Autumn in New York,2000,Drama,Spanish,France,9245
8056,SF_416,32,4.5,2024-09-29 04:32:50,Twelve Monkeys,1995,Drama,Italian,France,1838
8057,SF_3680,2808,1.7,2024-02-11 04:32:50,Universal Soldier,1992,Action| Sci-Fi,Italian,India,44609
8059,SF_937,666,2.2,2024-07-06 04:32:50,All Things Fair,1996,Drama,Spanish,Usa,77824
8062,SF_5693,3896,2.8,2024-09-16 04:32:50,"Way of the Gun, The",2000,Crime| Thriller,English,France,44684
8063,SF_3148,2466,1.5,2024-06-10 04:32:50,Belizaire the Cajun,1986,Drama,German,India,89087
8064,SF_4638,3440,2.8,2023-12-19 04:32:50,Teenage Mutant Ninja Turtles III,1993,Action| Children's| Fantasy,English,India,6188
8067,SF_866,203,1.3,2024-10-03 04:32:50,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,Comedy,French,Canada,72214
8068,SF_2095,2699,3.0,2024-07-09 04:32:50,Arachnophobia,1990,Action| Comedy| Sci-Fi| Thriller,French,India,30676
8069,SF_2043,1202,2.0,2024-10-24 04:32:50,Withnail and I,1987,Comedy,German,Uk,57432
8070,SF_2047,2323,3.0,2024-02-03 04:32:50,"Cruise, The",1998,Documentary,Italian,India,52081
8071,SF_3427,1431,2.0,2024-01-16 04:32:50,Beverly Hills Ninja,1997,Action| Comedy,German,Canada,88652
8072,SF_826,2437,4.5,2024-04-27 04:32:50,Wilde,1997,Drama,French,Italy,27738
8077,SF_5741,1685,2.4,2024-04-28 04:32:50,"I Love You, I Love You Not",1996,Romance,English,India,72168
8079,SF_4308,350,1.7,2024-03-16 04:32:50,"Client, The",1994,Drama,French,Usa,14307
8080,SF_416,838,1.7,2024-04-02 04:32:50,Emma,1996,Comedy| Drama,French,Usa,88292
8082,SF_177,3896,1.3,2024-08-19 04:32:50,"Way of the Gun, The",2000,Crime| Thriller,English,France,44684
8083,SF_5908,882,1.0,2024-08-04 04:32:50,"Trigger Effect, The",1996,Drama,French,France,66925
8084,SF_5836,1573,4.6,2024-08-16 04:32:50,Face/Off,1997,Action| Sci-Fi| Thriller,French,Uk,22309
8086,SF_2318,2835,2.7,2024-08-21 04:32:50,Chill Factor,1999,Action| Thriller,Spanish,Canada,22960
8087,SF_2811,2058,4.8,2024-02-22 04:32:50,"Negotiator, The",1998,Action| Thriller,German,Italy,73877
8088,SF_449,1163,2.9,2024-10-17 04:32:50,Mina Tannenbaum,1994,Drama,French,Canada,54709
8089,SF_2210,2774,1.9,2024-10-12 04:32:50,Better Than Chocolate,1999,Comedy| Romance,Spanish,Canada,92640
8091,SF_2118,3324,2.9,2024-07-16 04:32:50,Drowning Mona,2000,Comedy,Spanish,Italy,32116
8093,SF_3715,3664,4.7,2024-09-09 04:32:50,Puppet Master 5: The Final Chapter,1994,Horror| Sci-Fi| Thriller,Italian,France,28703
8095,SF_3176,7,1.3,2024-03-27 04:32:50,Sabrina,1995,Comedy| Romance,German,France,63623
8097,SF_3046,810,4.9,2024-11-24 04:32:50,Kazaam,1996,Children's| Comedy| Fantasy,French,Canada,92778
8099,SF_2762,1859,3.0,2024-06-07 04:32:50,Taste of Cherry,1997,Drama,French,Uk,71242
8100,SF_523,3084,1.1,2023-12-20 04:32:50,Home Page,1999,Documentary,German,Italy,76941
8101,SF_2181,463,2.8,2024-08-17 04:32:50,Guilty as Sin,1993,Crime| Drama,German,Italy,12801
8102,SF_450,3386,3.7,2024-02-06 04:32:50,JFK,1991,Drama,Spanish,India,68062
8103,SF_2289,1456,1.4,2024-03-27 04:32:50,"Pest, The",1997,Comedy,French,Italy,1785
8104,SF_4827,1519,3.7,2024-06-02 04:32:50,Broken English,1996,Drama,Spanish,Uk,77958
8105,SF_3977,559,1.1,2024-12-08 04:32:50,"Paris, France",1993,Comedy,Italian,Italy,94295
8106,SF_2203,1409,3.8,2024-02-14 04:32:50,Michael,1996,Comedy| Romance,Spanish,Italy,3055
8107,SF_5036,294,2.0,2024-01-28 04:32:50,"Perez Family, The",1995,Comedy| Romance,Italian,Italy,99511
8109,SF_5898,694,3.4,2024-01-02 04:32:50,"Substitute, The",1996,Action,Italian,Italy,98682
8110,SF_2830,3437,3.9,2024-03-24 04:32:50,Cool as Ice,1991,Drama,German,France,3382
8111,SF_2570,207,3.4,2024-01-17 04:32:50,"Walk in the Clouds, A",1995,Drama,Italian,Italy,9593
8112,SF_1725,1422,3.2,2024-04-09 04:32:50,Murder at 1600,1997,Mystery| Thriller,French,Italy,51251
8113,SF_1144,1126,3.3,2024-06-01 04:32:50,Drop Dead Fred,1991,Comedy| Fantasy,English,France,83407
8115,SF_3809,3222,4.3,2024-02-17 04:32:50,Carmen,1984,Drama,Spanish,Canada,11995
8117,SF_3479,3183,1.4,2023-12-28 04:32:50,"Third Miracle, The",1999,Drama,French,Usa,50731
8119,SF_2003,61,4.5,2024-07-12 04:32:50,Eye for an Eye,1996,Drama,German,Canada,82291
8120,SF_1453,37,1.4,2024-09-29 04:32:50,Across the Sea of Time,1995,Documentary,Italian,France,96231
8121,SF_5735,3948,2.3,2024-09-23 04:32:50,Meet the Parents,2000,Comedy,English,India,90035
8123,SF_5011,799,2.1,2024-08-21 04:32:50,"Frighteners, The",1996,Comedy| Horror,Italian,Italy,80770
8126,SF_1293,377,2.9,2024-03-05 04:32:50,Speed,1994,Action| Romance| Thriller,Italian,India,60013
8127,SF_3466,2806,4.8,2024-11-20 04:32:50,Teaching Mrs. Tingle,1999,Comedy| Thriller,German,India,18699
8128,SF_4662,2246,4.7,2024-06-29 04:32:50,Stars and Bars,1988,Comedy,Spanish,Uk,57726
8129,SF_4110,3080,4.5,2023-12-18 04:32:50,"Goodbye, 20th Century (Zbogum na dvadesetiot vek)",1998,Drama,German,France,38961
8130,SF_5871,994,4.0,2024-03-12 04:32:50,Big Night,1996,Drama,French,Usa,94032
8131,SF_2092,727,1.9,2024-05-12 04:32:50,War Stories,1995,Documentary,Italian,Uk,40646
8133,SF_3600,1453,1.3,2024-01-09 04:32:50,"Beautician and the Beast, The",1997,Comedy| Romance,Italian,Usa,89143
8134,SF_1129,2601,1.9,2024-10-10 04:32:50,"Little Bit of Soul, A",1998,Comedy,English,Canada,26911
8136,SF_448,269,1.3,2024-04-29 04:32:50,My Crazy Life (Mi vida loca),1993,Drama,Italian,Italy,99707
8137,SF_923,3938,3.2,2024-07-11 04:32:50,"Slumber Party Massacre, The",1982,Horror,German,Italy,47579
8138,SF_3482,3147,1.7,2024-07-03 04:32:50,"Green Mile, The",1999,Drama,Spanish,Italy,69299
8139,SF_686,248,2.0,2024-07-30 04:32:50,Houseguest,1994,Comedy,German,Canada,24450
8140,SF_1552,3165,4.5,2024-12-04 04:32:50,Boiling Point,1993,Action| Drama,German,Usa,13129
8142,SF_2590,1604,1.1,2024-11-07 04:32:50,Money Talks,1997,Action| Comedy,Spanish,Canada,49582
8143,SF_170,3423,1.1,2023-12-21 04:32:50,School Daze,1988,Drama,Spanish,Italy,73855
8144,SF_5739,3538,1.3,2024-01-21 04:32:50,East is East,1999,Comedy,Spanish,Uk,30189
8145,SF_655,591,3.5,2024-09-19 04:32:50,Tough and Deadly,1995,Action| Drama,French,France,49082
8146,SF_4004,2582,2.1,2024-03-11 04:32:50,Twin Dragons (Shuang long hui),1992,Action| Comedy,French,France,48378
8147,SF_1438,2998,1.9,2024-07-12 04:32:50,Dreaming of Joseph Lees,1998,Romance,German,Canada,84219
8148,SF_4042,681,2.4,2024-03-28 04:32:50,Clean Slate (Coup de Torchon),1981,Crime,German,Usa,64808
8150,SF_300,1335,5.0,2024-08-26 04:32:50,Blood Beach,1981,Action| Horror,French,France,22483
8151,SF_1964,1759,4.8,2024-10-04 04:32:50,Four Days in September,1997,Drama,Spanish,Italy,83525
8153,SF_426,1349,3.2,2024-11-06 04:32:50,Nosferatu a Venezia,1986,Horror,French,Italy,73026
8155,SF_290,3919,1.3,2024-05-26 04:32:50,Hellraiser III: Hell on Earth,1992,Horror,Spanish,France,98870
8156,SF_5545,520,3.1,2024-02-27 04:32:50,Robin Hood: Men in Tights,1993,Comedy,Italian,Usa,39989
8157,SF_5549,1323,4.3,2023-12-14 04:32:50,Amityville 3-D,1983,Horror,Italian,India,48593
8159,SF_4002,89,2.2,2024-01-21 04:32:50,Nick of Time,1995,Action| Thriller,English,Uk,85159
8160,SF_5256,1181,3.2,2024-03-21 04:32:50,"Shooter, The",1995,Action,German,France,19445
8161,SF_3054,2919,2.8,2024-04-14 04:32:50,Year of Living Dangerously,1982,Drama,French,India,32217
8162,SF_5120,200,1.3,2024-05-01 04:32:50,"Tie That Binds, The",1995,Thriller,French,Canada,64644
8163,SF_3407,435,4.8,2024-06-28 04:32:50,Coneheads,1993,Comedy| Sci-Fi,Spanish,Usa,35983
8164,SF_1827,2858,1.8,2024-06-18 04:32:50,American Beauty,1999,Comedy| Drama,French,India,26630
8165,SF_4667,3616,3.4,2024-08-15 04:32:50,Loser,2000,Comedy| Romance,French,Canada,86600
8167,SF_3720,2282,2.5,2024-09-23 04:32:50,Pecker,1998,Comedy| Drama,Italian,Canada,86954
8169,SF_3842,2538,3.1,2024-03-15 04:32:50,Dancemaker,1998,Documentary,English,France,58557
8173,SF_889,3150,1.9,2024-04-20 04:32:50,"War Zone, The",1999,Drama,German,Usa,99575
8174,SF_122,3597,4.5,2024-10-18 04:32:50,Whipped,2000,Comedy,English,Usa,13781
8175,SF_1376,477,4.6,2024-01-16 04:32:50,What's Love Got to Do with It?,1993,Drama,German,India,10784
8176,SF_3362,1507,3.9,2024-05-05 04:32:50,Paradise Road,1997,Drama,Spanish,India,97352
8177,SF_5880,404,2.2,2024-09-21 04:32:50,Brother Minister: The Assassination of Malcolm X,1994,Documentary,English,Usa,68778
8180,SF_4886,1962,4.8,2024-01-11 04:32:50,Driving Miss Daisy,1989,Drama,German,Usa,30634
8183,SF_156,2004,4.8,2024-03-25 04:32:50,Gremlins 2: The New Batch,1990,Comedy| Horror,Italian,Italy,28650
8184,SF_3449,1807,3.6,2024-06-02 04:32:50,"Cool Dry Place, A",1998,Drama,German,Uk,68510
8185,SF_611,2112,1.2,2024-08-14 04:32:50,Grand Canyon,1991,Crime| Drama,Italian,Uk,38453
8186,SF_3146,104,4.1,2024-11-29 04:32:50,Happy Gilmore,1996,Comedy,German,India,2602
8187,SF_1951,1923,1.9,2024-02-23 04:32:50,There's Something About Mary,1998,Comedy,English,France,67002
8189,SF_2659,3016,1.6,2024-04-23 04:32:50,Creepshow,1982,Horror,French,Italy,66469
8190,SF_5599,3868,4.5,2024-03-21 04:32:50,"Naked Gun: From the Files of Police Squad!, The",1988,Comedy,German,Italy,39801
8191,SF_5030,697,2.6,2024-01-01 04:32:50,Feeling Minnesota,1996,Drama,Italian,India,49822
8192,SF_185,3752,3.3,2024-08-08 04:32:50,"Me, Myself and Irene",2000,Comedy,Spanish,Uk,48167
8193,SF_2659,3625,2.5,2024-10-08 04:32:50,Better Living Through Circuitry,1999,Documentary,English,India,76698
8195,SF_3406,985,1.4,2024-02-06 04:32:50,Small Wonders,1996,Documentary,English,Italy,5415
8196,SF_4090,1021,4.9,2024-11-30 04:32:50,Angels in the Outfield,1994,Children's| Comedy,English,India,29925
8197,SF_4585,3241,3.5,2024-08-05 04:32:50,"Cup, The (Phörpa)",1999,Comedy,English,France,79360
8198,SF_5886,96,4.2,2024-05-01 04:32:50,In the Bleak Midwinter,1995,Comedy,English,Usa,9483
8199,SF_258,198,2.1,2024-01-18 04:32:50,Strange Days,1995,Action| Crime| Sci-Fi,Spanish,France,79748
8200,SF_5407,1313,4.8,2024-09-04 04:32:50,Mad Dog Time,1996,Crime,Spanish,Canada,52722
8201,SF_4273,2046,2.8,2024-05-02 04:32:50,Flight of the Navigator,1986,Adventure| Children's| Sci-Fi,French,Uk,18975
8202,SF_3199,1654,3.5,2024-02-27 04:32:50,FairyTale: A True Story,1997,Children's| Drama,English,France,86831
8204,SF_4493,2195,2.9,2024-06-13 04:32:50,Dirty Work,1998,Comedy,Spanish,France,55997
8205,SF_2705,583,3.4,2024-06-19 04:32:50,Dear Diary (Caro Diario),1994,Comedy| Drama,German,India,84744
8206,SF_4170,2719,3.7,2024-07-18 04:32:50,"Haunting, The",1999,Horror| Thriller,Italian,Italy,35356
8207,SF_5555,3480,2.8,2024-09-29 04:32:50,Lucas,1986,Drama,Italian,Usa,19611
8208,SF_5621,1993,2.0,2024-03-12 04:32:50,Child's Play 3,1992,Horror,English,Usa,72717
8209,SF_4913,2291,4.3,2024-08-11 04:32:50,Edward Scissorhands,1990,Drama,German,France,37623
8210,SF_4688,996,1.7,2024-07-15 04:32:50,Last Man Standing,1996,Action| Drama,French,Italy,37029
8211,SF_968,2769,3.9,2024-02-13 04:32:50,"Yards, The",1999,Crime| Mystery,Spanish,Canada,24076
8213,SF_2059,2885,3.1,2024-03-31 04:32:50,Guinevere,1999,Drama,French,Canada,49519
8214,SF_5423,1561,1.7,2024-07-08 04:32:50,Wedding Bell Blues,1996,Comedy,German,Italy,85611
8215,SF_1306,3174,2.6,2024-06-23 04:32:50,Man on the Moon,1999,Comedy| Drama,Spanish,Canada,38524
8216,SF_2208,1046,4.5,2024-03-28 04:32:50,Beautiful Thing,1996,Drama,Spanish,Italy,58654
8217,SF_4312,217,3.1,2024-06-30 04:32:50,"Babysitter, The",1995,Drama,Italian,Uk,34150
8219,SF_2602,872,2.9,2024-05-11 04:32:50,Aiqing wansui,1994,Drama,German,France,73150
8221,SF_4110,159,2.0,2024-11-09 04:32:50,Clockers,1995,Drama,German,India,64558
8222,SF_2943,3142,1.5,2024-03-04 04:32:50,U2: Rattle and Hum,1988,Documentary| Musical,Italian,Italy,30376
8224,SF_5172,816,2.1,2024-12-10 04:32:50,Two Deaths,1995,Drama,Italian,Uk,90209
8225,SF_3260,133,2.9,2024-08-07 04:32:50,Nueba Yol,1995,Comedy| Drama,Italian,Canada,95234
8227,SF_5140,1588,3.2,2024-04-14 04:32:50,George of the Jungle,1997,Children's| Comedy,Spanish,Canada,70011
8228,SF_5287,560,1.2,2024-12-12 04:32:50,"Beans of Egypt, Maine, The",1994,Drama,English,India,65373
8229,SF_5589,2608,2.1,2024-06-06 04:32:50,Heaven,1998,Thriller,German,Italy,75763
8231,SF_3593,1325,1.4,2024-07-12 04:32:50,Amityville: A New Generation,1993,Horror,Italian,Italy,14950
8233,SF_2857,511,1.6,2024-06-11 04:32:50,"Program, The",1993,Action| Drama,English,France,98733
8235,SF_863,3343,1.1,2024-08-28 04:32:50,And God Created Woman,1988,Comedy| Drama,Spanish,Italy,8877
8236,SF_4921,2198,3.4,2024-04-11 04:32:50,Modulations,1998,Documentary,Italian,India,6035
8237,SF_1443,452,4.2,2024-04-17 04:32:50,Widows' Peak,1994,Drama,English,France,47567
8238,SF_4292,1665,1.3,2024-03-27 04:32:50,Bean,1997,Comedy,German,Uk,38391
8240,SF_5076,3745,3.1,2024-01-27 04:32:50,Titan A.E.,2000,Adventure| Animation| Sci-Fi,Italian,Italy,26917
8241,SF_2184,519,3.9,2024-02-20 04:32:50,Robocop 3,1993,Sci-Fi| Thriller,English,Usa,14829
8242,SF_2887,3145,1.4,2024-02-21 04:32:50,"Cradle Will Rock, The",1999,Drama,Italian,Italy,67183
8243,SF_5684,360,4.8,2024-07-28 04:32:50,I Love Trouble,1994,Action| Comedy,German,France,80037
8244,SF_4795,3637,4.8,2024-05-05 04:32:50,Vagabond (Sans toit ni loi),1985,Drama,German,Italy,89550
8245,SF_1702,3191,1.3,2024-12-04 04:32:50,"Quarry, The",1998,Drama,Italian,Italy,2261
8246,SF_2094,2623,4.6,2024-02-21 04:32:50,Trippin',1999,Comedy,German,Uk,32426
8249,SF_231,48,4.5,2024-03-12 04:32:50,Pocahontas,1995,Animation| Children's| Musical| Romance,Italian,Italy,89436
8250,SF_485,3347,4.2,2024-08-28 04:32:50,Never Cry Wolf,1983,Drama,Italian,Italy,92321
8251,SF_4977,1546,3.8,2024-05-02 04:32:50,Schizopolis,1996,Comedy,English,Uk,69390
8254,SF_3097,2591,3.3,2024-04-14 04:32:50,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),1998,Comedy| Romance,German,India,32342
8255,SF_188,664,1.0,2024-03-26 04:32:50,Faithful,1996,Comedy,German,Uk,14013
8256,SF_1209,623,3.5,2024-04-13 04:32:50,"Modern Affair, A",1995,Romance,English,Italy,68549
8257,SF_4197,3432,4.8,2024-01-12 04:32:50,Death Wish 3,1985,Action| Drama,German,India,51844
8258,SF_5109,1898,3.0,2024-05-20 04:32:50,"Land Girls, The",1998,Drama,Italian,Usa,72079
8259,SF_2225,3085,4.9,2024-03-13 04:32:50,"Living Dead Girl, The (La Morte Vivante)",1982,Horror,Italian,India,17385
8260,SF_4048,566,3.8,2024-03-08 04:32:50,Naked in New York,1994,Comedy| Romance,French,France,27502
8261,SF_3372,228,2.6,2024-10-31 04:32:50,Destiny Turns on the Radio,1995,Comedy,French,Italy,81658
8262,SF_1249,1412,1.5,2024-01-13 04:32:50,Some Mother's Son,1996,Drama,Italian,Uk,2920
8264,SF_4729,1351,4.1,2024-09-14 04:32:50,Blood & Wine,1997,Drama,German,France,26696
8265,SF_4294,275,5.0,2024-02-17 04:32:50,Mixed Nuts,1994,Comedy,French,India,89459
8266,SF_5867,2374,2.9,2024-01-22 04:32:50,Gung Ho,1986,Comedy| Drama,German,France,47965
8267,SF_32,66,1.7,2024-12-02 04:32:50,Lawnmower Man 2: Beyond Cyberspace,1996,Sci-Fi| Thriller,German,Italy,79659
8268,SF_4352,3452,4.2,2024-04-06 04:32:50,Romeo Must Die,2000,Action| Romance,French,Canada,50982
8269,SF_5291,3925,2.2,2024-06-10 04:32:50,Stranger Than Paradise,1984,Comedy,German,Uk,43009
8270,SF_4393,3182,3.0,2024-11-12 04:32:50,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,1999,Documentary,Spanish,Uk,88995
8272,SF_3519,610,4.0,2024-08-31 04:32:50,Heavy Metal,1981,Action| Adventure| Animation| Horror| Sci-Fi,Italian,Italy,10170
8273,SF_1413,1549,1.5,2023-12-27 04:32:50,Rough Magic,1995,Drama,French,Canada,39862
8274,SF_2997,2440,1.6,2024-06-20 04:32:50,Another Day in Paradise,1998,Drama,Italian,Uk,31313
8275,SF_132,570,1.5,2024-06-08 04:32:50,"Slingshot, The (Kådisbellan )",1993,Comedy| Drama,Spanish,Italy,78495
8276,SF_1056,2423,1.6,2024-12-11 04:32:50,Christmas Vacation,1989,Comedy,Spanish,France,64587
8277,SF_3223,2555,2.3,2024-04-26 04:32:50,Baby Geniuses,1999,Comedy,German,Usa,40616
8278,SF_5364,2319,2.3,2024-07-08 04:32:50,Reach the Rock,1997,Comedy,English,France,52973
8279,SF_5210,3389,4.2,2024-07-24 04:32:50,Let's Get Harry,1986,Action| Adventure,German,Italy,85082
8280,SF_3830,1510,2.4,2024-08-14 04:32:50,"Brother's Kiss, A",1997,Drama,Spanish,Italy,87369
8281,SF_3968,246,3.4,2024-07-01 04:32:50,Hoop Dreams,1994,Documentary,Spanish,France,98198
8282,SF_1259,797,3.8,2023-12-20 04:32:50,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",1991,Comedy,Spanish,France,90757
8283,SF_1287,3857,4.5,2024-11-08 04:32:50,Bless the Child,2000,Thriller,Italian,Uk,11247
8284,SF_4770,196,4.9,2024-06-25 04:32:50,Species,1995,Horror| Sci-Fi,English,Italy,16152
8285,SF_1928,1985,2.6,2024-08-10 04:32:50,Halloween 4: The Return of Michael Myers,1988,Horror,French,Italy,25823
8286,SF_1342,2930,3.2,2024-01-20 04:32:50,Return with Honor,1998,Documentary,English,Canada,58732
8287,SF_1901,605,1.5,2024-08-06 04:32:50,One Fine Day,1996,Drama,Spanish,India,14908
8288,SF_5268,1768,4.8,2024-07-23 04:32:50,Mat' i syn,1997,Drama,German,France,18841
8291,SF_469,9,3.1,2023-12-26 04:32:50,Sudden Death,1995,Action,Spanish,Uk,3943
8292,SF_3386,281,2.8,2024-06-08 04:32:50,Nobody's Fool,1994,Drama,English,Usa,19780
8293,SF_1348,797,1.5,2024-11-03 04:32:50,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",1991,Comedy,Spanish,France,90757
8294,SF_1229,3529,2.6,2024-10-24 04:32:50,"Postman Always Rings Twice, The",1981,Crime| Thriller,German,France,95608
8295,SF_386,3501,4.2,2024-04-08 04:32:50,Murphy's Romance,1985,Comedy| Romance,Italian,Uk,96900
8298,SF_4019,2692,3.7,2024-06-14 04:32:50,Run Lola Run (Lola rennt),1998,Action| Crime| Romance,Spanish,Uk,39592
8299,SF_2813,1600,2.9,2024-09-15 04:32:50,She's So Lovely,1997,Drama,English,Canada,16735
8300,SF_5455,440,1.9,2024-11-24 04:32:50,Dave,1993,Comedy| Romance,German,France,5686
8302,SF_3577,3699,3.7,2024-08-04 04:32:50,Starman,1984,Adventure| Drama,French,Canada,51449
8304,SF_678,295,2.9,2024-01-15 04:32:50,"Pyromaniac's Love Story, A",1995,Comedy| Romance,German,India,54435
8305,SF_4618,1738,1.8,2024-01-03 04:32:50,Vermin,1998,Comedy,Italian,Italy,17959
8307,SF_4869,3291,2.7,2024-05-14 04:32:50,Trois,2000,Thriller,German,India,40896
8308,SF_4497,49,2.2,2024-09-13 04:32:50,When Night Is Falling,1995,Drama,French,India,92016
8309,SF_3027,3526,3.7,2024-09-14 04:32:50,Parenthood,1989,Comedy| Drama,French,France,28570
8310,SF_2665,2972,4.7,2024-06-11 04:32:50,Red Sorghum (Hong Gao Liang),1987,Drama,French,Italy,9386
8311,SF_2027,2083,1.8,2024-02-23 04:32:50,"Muppet Christmas Carol, The",1992,Children's| Musical,German,France,62142
8312,SF_4535,2288,1.3,2024-07-26 04:32:50,"Thing, The",1982,Action| Horror| Sci-Fi| Thriller,German,India,84490
8313,SF_1577,627,4.3,2024-11-27 04:32:50,"Last Supper, The",1995,Drama,English,India,10713
8314,SF_1938,1314,2.6,2024-08-02 04:32:50,Breathing Room,1996,Romance,Spanish,Uk,71882
8322,SF_1497,1499,3.5,2024-09-25 04:32:50,Anaconda,1997,Action| Adventure| Thriller,French,India,27797
8323,SF_4852,420,3.1,2024-11-19 04:32:50,Beverly Hills Cop III,1994,Action| Comedy,Italian,France,31907
8324,SF_3713,1264,2.3,2024-11-05 04:32:50,Diva,1981,Action| Drama,Italian,Uk,68373
8325,SF_2860,2175,4.1,2024-10-12 04:32:50,Déjà Vu,1997,Drama,Italian,Usa,13034
8326,SF_3409,3240,1.4,2024-08-24 04:32:50,"Big Tease, The",1999,Comedy,English,Italy,69145
8327,SF_759,2711,4.5,2024-01-16 04:32:50,My Life So Far,1999,Drama,French,Canada,84745
8328,SF_3400,1385,2.9,2024-03-21 04:32:50,Under Siege,1992,Action,Italian,Usa,29838
8331,SF_611,2322,2.4,2024-10-01 04:32:50,Soldier,1998,Action| Adventure| Sci-Fi| Thriller| War,German,India,26064
8332,SF_245,1680,5.0,2024-11-08 04:32:50,Sliding Doors,1998,Drama,English,Uk,74363
8333,SF_2701,1840,2.1,2024-04-29 04:32:50,He Got Game,1998,Drama,French,Uk,17468
8334,SF_3286,162,2.3,2024-02-26 04:32:50,Crumb,1994,Documentary,French,Canada,71978
8335,SF_5728,2349,2.6,2024-09-12 04:32:50,Mona Lisa,1986,Comedy| Thriller,English,Italy,43616
8336,SF_30,2196,2.3,2024-09-14 04:32:50,Knock Off,1998,Action,English,France,47992
8338,SF_1763,2126,2.6,2024-09-29 04:32:50,Snake Eyes,1998,Action| Crime| Mystery| Thriller,English,Usa,48026
8339,SF_5216,1117,1.4,2024-04-02 04:32:50,"Eighth Day, The (Le Huitième jour )",1996,Drama,Spanish,Italy,51018
8340,SF_1730,2423,3.3,2024-10-29 04:32:50,Christmas Vacation,1989,Comedy,Spanish,France,64587
8342,SF_1345,180,4.8,2024-09-09 04:32:50,Mallrats,1995,Comedy,Spanish,Italy,88028
8343,SF_4158,1980,2.0,2024-10-10 04:32:50,Friday the 13th Part VII: The New Blood,1988,Horror,Spanish,Italy,60977
8346,SF_5664,43,1.2,2024-07-08 04:32:50,Restoration,1995,Drama,English,Italy,59361
